candidate_id,title,field,reviewer_a,reviewer_b,adjudicated_value,adjudication_notes
MWM-X1BBCF32528,"CellPace: A temporal diffusion-forcing framework for simulation, interpolation and forecasting of single-cell dynamics",randomness,2: random sequence sampling and fixed-seed evaluation; global seed value not stated,Fixed seed for metric subsampling; complete training seeds/repeated-run variance NI,,
MWM-X1BBCF32528,"CellPace: A temporal diffusion-forcing framework for simulation, interpolation and forecasting of single-cell dynamics",evidence_anchors,Preprint Figs. 1-5; pp. 23-30 Methods and availability; stable DOI,"Abstract/Fig. 1; Figs. 2-5 and supplements; Methods datasets, splits, generation, metrics; Software and Data Availability",,
MWM-X1BBCF32528,"CellPace: A temporal diffusion-forcing framework for simulation, interpolation and forecasting of single-cell dynamics",appraisal_strengths,"Leakage-aware stage holdouts, strong baselines, direct future-stage metrics, public code/data, and biological checks","Leakage-aware temporal holdouts, broad fidelity tests, common-split baselines, public data, and public code",,
MWM-X1BBCF32528,"CellPace: A temporal diffusion-forcing framework for simulation, interpolation and forecasting of single-cell dynamics",appraisal_limitations,"Cross-sectional cells cannot verify individual paths; no calibrated uncertainty, frozen transfer, action effects, or decision utility","Cross-sectional snapshots do not establish same-cell dynamics; no frozen external forecasting, formal calibration, or intervention test",,
MWM-X1BBCF32528,"CellPace: A temporal diffusion-forcing framework for simulation, interpolation and forecasting of single-cell dynamics",source_status,Full primary preprint PDF inspected,Exact bioRxiv full text inspected through a lawful text mirror after direct host rate limiting; DOI and GitHub verified,,
MWM-X2BD39C3B8E,Deep Generative Model of Macrophage Immune Response for Hepato-intestinal Tumor Therapy Optimization.,publication_status,Peer-reviewed Cyborg and Bionic Systems article; 2026,Peer-reviewed Cyborg and Bionic Systems journal article (2026),,
MWM-X2BD39C3B8E,Deep Generative Model of Macrophage Immune Response for Hepato-intestinal Tumor Therapy Optimization.,domain,Oncology immunotherapy and multimodal tumor microenvironment,GI/hepatobiliary cancer immunotherapy and tumor immune microenvironment,,
MWM-X2BD39C3B8E,Deep Generative Model of Macrophage Immune Response for Hepato-intestinal Tumor Therapy Optimization.,dataset_or_cohort,"Public GEO, TCGA, TCIA, and cBioPortal records across five GI cancers","Public multimodal repositories across five cancers: scRNA-seq, mIHC, imaging/clinical trajectories, serial biopsies, and temporal treatment holdout",,
MWM-X2BD39C3B8E,Deep Generative Model of Macrophage Immune Response for Hepato-intestinal Tumor Therapy Optimization.,sample_scale,2847 patients; 1247832 scRNA cells from 1423; mIHC for 2156; all modalities for 1186; temporal cohort 312,"2,847 patients; 1,247,832 cells/1,423 patients; 2,156 mIHC; 1,186 all modalities; 89 serial-biopsy; 312 temporal holdout including 156 discordant",,
MWM-X2BD39C3B8E,Deep Generative Model of Macrophage Immune Response for Hepato-intestinal Tumor Therapy Optimization.,institution_count,"Multiple centers across East Asia, North America, and Europe; exact count NI; three external locations",Multiple development centers plus three independent external geographic/institutional locations; exact total NI,,
MWM-X2BD39C3B8E,Deep Generative Model of Macrophage Immune Response for Hepato-intestinal Tumor Therapy Optimization.,split_strategy,Temporal post-December-2023 holdout with fixed model; 89 serial-biopsy patients held out; remaining split NI,Patient 70%/15%/15%; 89 serial-biopsy held out; three-site external validation; post-Dec-2023 temporal holdout with fixed parameters,,
MWM-X2BD39C3B8E,Deep Generative Model of Macrophage Immune Response for Hepato-intestinal Tumor Therapy Optimization.,observation_process,"At least three serial clinical/imaging assessments with scRNA, mIHC, treatments, RECIST, and survival",Multimodal clinical/imaging/omics records with at least three time points where available; serial biopsies observe immune trajectories,,
MWM-X2BD39C3B8E,Deep Generative Model of Macrophage Immune Response for Hepato-intestinal Tumor Therapy Optimization.,missingness,2: modality-specific encoders and missing-modality masks; modality-stratified results referenced,Missing modalities handled with masks; performance stratified by modality availability,,
MWM-X2BD39C3B8E,Deep Generative Model of Macrophage Immune Response for Hepato-intestinal Tumor Therapy Optimization.,censoring_or_competing_events,1: PFS/OS defined and survival analysis restricted for at least 12 months; detailed censoring NI,PFS to progression/death and OS to death/last follow-up; minimum 12-month follow-up; competing-risk model NI,,
MWM-X2BD39C3B8E,Deep Generative Model of Macrophage Immune Response for Hepato-intestinal Tumor Therapy Optimization.,state,"Unified 64D immune latent state including TAM polarization, CD8, cytokine, spatial, and clinical features","Unified 64D latent immune state with TAM polarization, CD8 infiltration, cytokine, spatial, and clinical features",,
MWM-X2BD39C3B8E,Deep Generative Model of Macrophage Immune Response for Hepato-intestinal Tumor Therapy Optimization.,observation_decoder,"Next immune trajectory, response, survival-related outcomes, and repolarization",Distribution over next immune state plus treatment-response and survival outputs,,
MWM-X2BD39C3B8E,Deep Generative Model of Macrophage Immune Response for Hepato-intestinal Tumor Therapy Optimization.,action,Immunotherapy regimen/timing and MPC/CEM candidate sequences,Sequences of 847 validated regimens with timing/dose/frequency considered by MPC,,
MWM-X2BD39C3B8E,Deep Generative Model of Macrophage Immune Response for Hepato-intestinal Tumor Therapy Optimization.,action_provenance,Observed clinician treatments plus simulated candidates; model-guided allocation nonrandomized,Observed physician regimens plus candidate simulated regimens from MPC/CEM,,
MWM-X2BD39C3B8E,Deep Generative Model of Macrophage Immune Response for Hepato-intestinal Tumor Therapy Optimization.,transition_mechanism,"Hierarchical multimodal VAE, action-conditioned causal transformer, and MPC/CEM","Variational multimodal encoders plus causal-mask transformer p(z[t+1]|history,action); MPC/CEM optimizes response, repolarization, toxicity, survival",,
MWM-X2BD39C3B8E,Deep Generative Model of Macrophage Immune Response for Hepato-intestinal Tumor Therapy Optimization.,maximum_horizon,NI: accessible primary XML truncates before horizon details,Four-week repolarization and months-long planning; survival at 6/12/24 months,,
MWM-X2BD39C3B8E,Deep Generative Model of Macrophage Immune Response for Hepato-intestinal Tumor Therapy Optimization.,rollout_regime,Planning through predicted trajectories claimed; free-running details NI,Sequential latent prediction and MPC action rollouts; fidelity by rollout horizon is limited,,
MWM-X2BD39C3B8E,Deep Generative Model of Macrophage Immune Response for Hepato-intestinal Tumor Therapy Optimization.,capability_claim,Offline treatment planning/optimization with observational outcome comparison,planning,,
MWM-X2BD39C3B8E,Deep Generative Model of Macrophage Immune Response for Hepato-intestinal Tumor Therapy Optimization.,baselines,"TIS, TIDE, ImmuneCells.Sig, and conventional biomarker AUROC 0.692","Biomarkers, TIS/TIDE, pathology DL/CONCH, same-input reduced model, LSTM/GRU, and physician standard care",,
MWM-X2BD39C3B8E,Deep Generative Model of Macrophage Immune Response for Hepato-intestinal Tumor Therapy Optimization.,state_fidelity_metrics,Reported response AUROC 0.847; unavailable tables prevent fuller verification,"AUROC/AUPRC/sensitivity/specificity/F1, latent-biomarker correlations, modality-stratified performance",,
MWM-X2BD39C3B8E,Deep Generative Model of Macrophage Immune Response for Hepato-intestinal Tumor Therapy Optimization.,transition_metrics,Reported trajectory prediction and 2.3-fold CD8 increase; horizon error NI,"Serial-biopsy trajectory r=0.86 and R2=0.72; concordance 78.4%, kappa 0.68; survival C-index/AUROC/IBS",,
MWM-X2BD39C3B8E,Deep Generative Model of Macrophage Immune Response for Hepato-intestinal Tumor Therapy Optimization.,rollout_stability,NI: inaccessible remainder prevents verification,"NI: no explicit long-rollout drift, constraint violation, or compounding-error curve",,
MWM-X2BD39C3B8E,Deep Generative Model of Macrophage Immune Response for Hepato-intestinal Tumor Therapy Optimization.,action_sensitivity,1: recommendations and observed/model-guided choices compared; controlled perturbation NI,MPC regimen/timing candidates and observational model-guided versus standard regimens; no randomized action ablation,,
MWM-X2BD39C3B8E,Deep Generative Model of Macrophage Immune Response for Hepato-intestinal Tumor Therapy Optimization.,calibration_and_uncertainty,NI: no verifiable calibration result in accessible text,"Variational distributions, bootstrap CIs, and survival IBS 0.128; NI: reliability curve, calibration slope, interval coverage",,
MWM-X2BD39C3B8E,Deep Generative Model of Macrophage Immune Response for Hepato-intestinal Tumor Therapy Optimization.,external_validation,2: three independent geographic/institutional locations; model reportedly fixed,Three independent locations with different workflows and fixed parameters; detailed site results mainly supplementary,,
MWM-X2BD39C3B8E,Deep Generative Model of Macrophage Immune Response for Hepato-intestinal Tumor Therapy Optimization.,decision_utility,1: nonrandomized discordant cohort ORR 47.4% vs 28.2% and PFS 9.8 vs 6.0 months,"Nonrandomized physician use in 156 discordant cases: ORR 47.4% vs 28.2%, median PFS 9.8 vs 6.0 months; selection bias acknowledged",,
MWM-X2BD39C3B8E,Deep Generative Model of Macrophage Immune Response for Hepato-intestinal Tumor Therapy Optimization.,safety_evaluation,1: toxicity avoidance in objective; no verifiable hazard/severity or override test,Toxicity reward; grade 3-4 AEs and discontinuation compared with no significant excess; no randomized safety confirmation,,
MWM-X2BD39C3B8E,Deep Generative Model of Macrophage Immune Response for Hepato-intestinal Tumor Therapy Optimization.,statistical_analysis,Reported P below 0.001 for AUROC and P=0.003 for outcome comparison; detailed methods NI,"DeLong/log-rank/Fisher, multivariable regression, 1,000 bootstrap CIs, BH correction, propensity weighting, E-values",,
MWM-X2BD39C3B8E,Deep Generative Model of Macrophage Immune Response for Hepato-intestinal Tumor Therapy Optimization.,causal_language,Causal-transformer terminology; paper explicitly says nonrandomized design precludes causal inference,"Causal-transformer/optimization terminology but explicit statement that learned relations are associations, not formal causation",,
MWM-X2BD39C3B8E,Deep Generative Model of Macrophage Immune Response for Hepato-intestinal Tumor Therapy Optimization.,estimand,0: no explicit intervention-effect or regime-value estimand verified,Association of physician uptake of model recommendation with ORR/PFS/OS in discordant cohort; no prespecified causal estimand,,
MWM-X2BD39C3B8E,Deep Generative Model of Macrophage Immune Response for Hepato-intestinal Tumor Therapy Optimization.,confounding_strategy,0: selection bias acknowledged; no adjustment verified,"Adjusted ECOG, tumor type, prior treatment, PD-L1; propensity weighting/E-values; unmeasured confounding remains",,
MWM-X2BD39C3B8E,Deep Generative Model of Macrophage Immune Response for Hepato-intestinal Tumor Therapy Optimization.,positivity_and_overlap,0: overlap not verified,NI: no propensity-overlap/positivity diagnostic,,
MWM-X2BD39C3B8E,Deep Generative Model of Macrophage Immune Response for Hepato-intestinal Tumor Therapy Optimization.,counterfactual_validation,0: observational nonrandomized comparison only,No randomized validation; paired biopsies in 42 model-directed patients and observational outcomes only,,
MWM-X2BD39C3B8E,Deep Generative Model of Macrophage Immune Response for Hepato-intestinal Tumor Therapy Optimization.,code_access,NI: software claim present but repository not verifiable from truncated source,"Article says full code is public in supplements, but no stable repository URL identified",,
MWM-X2BD39C3B8E,Deep Generative Model of Macrophage Immune Response for Hepato-intestinal Tumor Therapy Optimization.,weights_access,NI: not verifiable,Article says pretrained checkpoints are in supplements; direct stable-repository inspectability unclear,,
MWM-X2BD39C3B8E,Deep Generative Model of Macrophage Immune Response for Hepato-intestinal Tumor Therapy Optimization.,data_access,1: underlying repositories public; accession-level reconstruction unavailable,Claims public GEO/TCGA/TCIA/cBioPortal sources while noting patient-level restrictions for complete clinical reproduction,,
MWM-X2BD39C3B8E,Deep Generative Model of Macrophage Immune Response for Hepato-intestinal Tumor Therapy Optimization.,preprocessing_reproducibility,1: high-level QC and architecture described; XML ends mid-equation,"Detailed QC, architecture, dependencies, hyperparameters, action space, and supplementary pipeline",,
MWM-X2BD39C3B8E,Deep Generative Model of Macrophage Immune Response for Hepato-intestinal Tumor Therapy Optimization.,randomness,NI: not verifiable,Fixed seed 42; bootstrap resampling reported,,
MWM-X2BD39C3B8E,Deep Generative Model of Macrophage Immune Response for Hepato-intestinal Tumor Therapy Optimization.,evidence_anchors,Europe PMC PMCID PMC13505573 fullTextXML sections through hierarchical encoder; Figs. 1-2; stable DOI; publisher PDF denied access,Methods cohort/external/temporal holdouts; Figs. 1-4; Tables 3-4/S11-S16; trajectory/deployment Results; Discussion; Reproducibility,,
MWM-X2BD39C3B8E,Deep Generative Model of Macrophage Immune Response for Hepato-intestinal Tumor Therapy Optimization.,appraisal_strengths,"Large multimodal cohort, missing-modality design, temporal/external cohorts, and explicit causal caution","Large multimodal cohort, trajectory holdout, frozen geographic validation, planning, real observational decision use, and AE reporting",,
MWM-X2BD39C3B8E,Deep Generative Model of Macrophage Immune Response for Hepato-intestinal Tumor Therapy Optimization.,appraisal_limitations,"Primary public XML truncates mid-Methods; key metrics, horizon, calibration, reproducibility, and statistics not independently verifiable","Nonrandom allocation, no causal identification, provenance tensions, richer-input baseline advantage, and no stable code URL",,
MWM-X2BD39C3B8E,Deep Generative Model of Macrophage Immune Response for Hepato-intestinal Tumor Therapy Optimization.,source_status,Partial primary full text inspected; Europe PMC XML truncated and publisher PDF inaccessible,Exact open full text inspected through Europe PMC/PMC,,
MWM-X2BD39C3B8E,Deep Generative Model of Macrophage Immune Response for Hepato-intestinal Tumor Therapy Optimization.,reviewer_confidence,low,medium,,
MWM-XF38CEA9063,Digital twin models for predicting venetoclax and azacitidine-induced neutropenia in patients with acute myeloid leukemia.,publication_status,Peer-reviewed npj Digital Medicine article; 2025,Peer-reviewed npj Digital Medicine journal article (2025),,
MWM-XF38CEA9063,Digital twin models for predicting venetoclax and azacitidine-induced neutropenia in patients with acute myeloid leukemia.,domain,AML mechanistic pharmacology and longitudinal clinical data,AML treatment toxicity and neutropenia forecasting,,
MWM-XF38CEA9063,Digital twin models for predicting venetoclax and azacitidine-induced neutropenia in patients with acute myeloid leukemia.,dataset_or_cohort,VenEx trial NCT04267081; venetoclax plus azacitidine,"VenEx NCT04267081, Finnish AML Group/University of Helsinki; venetoclax/azacitidine schedules with longitudinal neutrophils and marrow blasts",,
MWM-XF38CEA9063,Digital twin models for predicting venetoclax and azacitidine-induced neutropenia in patients with acute myeloid leukemia.,sample_scale,92 patients available; 71 modeled; 33 with enough cycles for temporal testing,92 treated; 71 model-fit; 33 with at least seven cycles for temporal train/test,,
MWM-XF38CEA9063,Digital twin models for predicting venetoclax and azacitidine-induced neutropenia in patients with acute myeloid leukemia.,institution_count,One Finnish multicenter trial cohort; site count NI,Single trial network/coordinating institution; exact treating-site count NI,,
MWM-XF38CEA9063,Digital twin models for predicting venetoclax and azacitidine-induced neutropenia in patients with acute myeloid leukemia.,split_strategy,"Within-patient temporal split: 1-5 training cycles, next two short-term tests, later cycles long-term tests","Within-patient temporal split: 1-5 training cycles, next two short-term test, all later cycles long-term test",,
MWM-XF38CEA9063,Digital twin models for predicting venetoclax and azacitidine-induced neutropenia in patients with acute myeloid leukemia.,observation_process,"Sparse irregular neutrophil counts, marrow blasts, treatment schedules, and doses",Sparse longitudinal neutrophil counts and marrow-blast percentages aligned to treatment cycles/doses,,
MWM-XF38CEA9063,Digital twin models for predicting venetoclax and azacitidine-induced neutropenia in patients with acute myeloid leukemia.,missingness,2: PCHIP blast interpolation validated by leave-one-measurement-out MAE 5.8%; minimum coverage required,PCHIP for intermediate blast values; leave-one-measurement check MAE 5.8%,,
MWM-XF38CEA9063,Digital twin models for predicting venetoclax and azacitidine-induced neutropenia in patients with acute myeloid leukemia.,censoring_or_competing_events,1: survival described but prediction does not model censoring; later cycles end with follow-up,Survival/remission describe selection but are not transition outcomes; seven-cycle requirement creates survivor/responder selection,,
MWM-XF38CEA9063,Digital twin models for predicting venetoclax and azacitidine-induced neutropenia in patients with acute myeloid leukemia.,state,"Patient-specific ODE compartments for neutrophils, blasts, and fitted parameters",Mechanistic proliferating/transitional/mature neutrophil and marrow/blood blast compartments,,
MWM-XF38CEA9063,Digital twin models for predicting venetoclax and azacitidine-induced neutropenia in patients with acute myeloid leukemia.,action,Venetoclax and azacitidine schedules/doses,Venetoclax and azacitidine dose/schedule,,
MWM-XF38CEA9063,Digital twin models for predicting venetoclax and azacitidine-induced neutropenia in patients with acute myeloid leukemia.,action_provenance,Observed administered trial regimens; alternative schedules discussed as future use,Observed cycles/doses; drug effects modeled as on/off dose-proportional or published population-PK functions,,
MWM-XF38CEA9063,Digital twin models for predicting venetoclax and azacitidine-induced neutropenia in patients with acute myeloid leukemia.,transition_mechanism,Patient-specific semi-mechanistic ODEs with PK/simplified drug effects and Bayesian MAP updating,Patient-specific semi-mechanistic ODE systems with MAP Bayesian parameter estimation,,
MWM-XF38CEA9063,Digital twin models for predicting venetoclax and azacitidine-induced neutropenia in patients with acute myeloid leukemia.,maximum_horizon,Next two cycles plus all later observed cycles after training,At least seven cycles; next-two-cycle short term and all-later-cycle long term,,
MWM-XF38CEA9063,Digital twin models for predicting venetoclax and azacitidine-induced neutropenia in patients with acute myeloid leukemia.,rollout_regime,Free-running continuous ODE integration over future cycles with parameter updates,Free-running ODE integration under recorded schedules; parameters updated as cycles accrue,,
MWM-XF38CEA9063,Digital twin models for predicting venetoclax and azacitidine-induced neutropenia in patients with acute myeloid leukemia.,capability_claim,Action-conditioned toxicity forecasting,action_conditioned,,
MWM-XF38CEA9063,Digital twin models for predicting venetoclax and azacitidine-induced neutropenia in patients with acute myeloid leukemia.,baselines,Multiple ODE variants and patient-specific linear regression,Ten ODE variants and a patient-specific linear-regression next-measurement model,,
MWM-XF38CEA9063,Digital twin models for predicting venetoclax and azacitidine-induced neutropenia in patients with acute myeloid leukemia.,state_fidelity_metrics,FVU and RMSE; best M2c median FVU about 0.46; interpolation MAE 5.8%,FVU and RMSE; best model median FVU about 0.46,,
MWM-XF38CEA9063,Digital twin models for predicting venetoclax and azacitidine-induced neutropenia in patients with acute myeloid leukemia.,transition_metrics,Short- and long-term RMSE by training cycles; short-term r=-0.28 and P=0.0021,RMSE by training-cycle count and short/long future cycles; short-term RMSE declines with more cycles,,
MWM-XF38CEA9063,Digital twin models for predicting venetoclax and azacitidine-induced neutropenia in patients with acute myeloid leukemia.,rollout_stability,1: long-term error/variance exceed short-term and patient variability analyzed,Long-term error/variance exceed short term; NI: physiological constraint-violation analysis,,
MWM-XF38CEA9063,Digital twin models for predicting venetoclax and azacitidine-induced neutropenia in patients with acute myeloid leukemia.,action_sensitivity,1: PK versus simplified drug formulations and mechanism variants; no direct action-removal or dose test,"Simplified on/off, PK-based, venetoclax-only, and combination variants; no randomized no-treatment comparator",,
MWM-XF38CEA9063,Digital twin models for predicting venetoclax and azacitidine-induced neutropenia in patients with acute myeloid leukemia.,calibration_and_uncertainty,1: Bayesian fitting without predictive interval coverage/calibration,"MAP/posterior fitting; NI: predictive coverage, calibration curves, or posterior predictive checks",,
MWM-XF38CEA9063,Digital twin models for predicting venetoclax and azacitidine-induced neutropenia in patients with acute myeloid leukemia.,external_validation,0: no external cohort,NI: no external patient cohort; authors call for new-setting validation,,
MWM-XF38CEA9063,Digital twin models for predicting venetoclax and azacitidine-induced neutropenia in patients with acute myeloid leukemia.,decision_utility,1: schedule optimization proposed; no prospective decision evaluation,Retrospective toxicity forecasting and proposed schedule design; no clinician comparison/prospective use,,
MWM-XF38CEA9063,Digital twin models for predicting venetoclax and azacitidine-induced neutropenia in patients with acute myeloid leukemia.,safety_evaluation,1: neutropenia is the modeled toxicity; no deployment hazard/override test,Neutropenia is explicit life-threatening toxicity target; no deployed alert/override or prospective safety endpoint,,
MWM-XF38CEA9063,Digital twin models for predicting venetoclax and azacitidine-induced neutropenia in patients with acute myeloid leukemia.,statistical_analysis,Wilcoxon tests with BH-FDR; Pearson and binomial tests; RMSE/FVU,"Wilcoxon with BH correction, Pearson correlations, binomial tests, and patient RMSE/FVU summaries",,
MWM-XF38CEA9063,Digital twin models for predicting venetoclax and azacitidine-induced neutropenia in patients with acute myeloid leukemia.,causal_language,Mechanistic drug-effect assumptions; no identified causal effect claim,Mechanistic drug-effect/simulation language without treatment-effect identification claim,,
MWM-XF38CEA9063,Digital twin models for predicting venetoclax and azacitidine-induced neutropenia in patients with acute myeloid leukemia.,estimand,Observed trajectory under recorded regimen; no formal causal estimand,"NA: trajectory prediction under recorded/hypothetical schedules, not an identified causal effect",,
MWM-XF38CEA9063,Digital twin models for predicting venetoclax and azacitidine-induced neutropenia in patients with acute myeloid leukemia.,confounding_strategy,NA: no empirical alternative-treatment effect,NA for causal effect; patient-specific model on trial cohort observations,,
MWM-XF38CEA9063,Digital twin models for predicting venetoclax and azacitidine-induced neutropenia in patients with acute myeloid leukemia.,positivity_and_overlap,NA: no causal contrast,NA: no comparative treatment-effect estimand,,
MWM-XF38CEA9063,Digital twin models for predicting venetoclax and azacitidine-induced neutropenia in patients with acute myeloid leukemia.,counterfactual_validation,"NA: mechanistic assumptions, not counterfactual validation",NI: alternative schedules not validated against randomized outcomes,,
MWM-XF38CEA9063,Digital twin models for predicting venetoclax and azacitidine-induced neutropenia in patients with acute myeloid leukemia.,code_access,2: public AMLDT/Venex_Neutropenia_Models GitHub,Public AMLDT/Venex_Neutropenia_Models GitHub,,
MWM-XF38CEA9063,Digital twin models for predicting venetoclax and azacitidine-induced neutropenia in patients with acute myeloid leukemia.,weights_access,1: explicit fitted-weight/parameter release unclear,NA: mechanistic fitted parameters rather than neural weights; full fitted patient parameters unclear,,
MWM-XF38CEA9063,Digital twin models for predicting venetoclax and azacitidine-induced neutropenia in patients with acute myeloid leukemia.,data_access,1: full trial data request-based; repository includes subset,VenEx restricted/request-based; repository includes a subset,,
MWM-XF38CEA9063,Digital twin models for predicting venetoclax and azacitidine-induced neutropenia in patients with acute myeloid leukemia.,preprocessing_reproducibility,"2: equations, parameters, software, interpolation, split, and statistics detailed","Strong-moderate: equations, fitting, cycle splits, interpolation, software, metrics detailed; complete data restricted",,
MWM-XF38CEA9063,Digital twin models for predicting venetoclax and azacitidine-induced neutropenia in patients with acute myeloid leukemia.,randomness,1: optimization described; seeds and repeated initializations not reported,NI: optimization seeds/repeated stochastic fits not reported,,
MWM-XF38CEA9063,Digital twin models for predicting venetoclax and azacitidine-induced neutropenia in patients with acute myeloid leukemia.,evidence_anchors,Primary article Figs. 1-3; Model fitting; Data from multiple cycles; Methods; Code/Data availability; stable DOI,"Fig. 1; Fig. 3/Table 2; Methods patient data, multi-cycle learning, interpolation/statistics; Data/Code availability",,
MWM-XF38CEA9063,Digital twin models for predicting venetoclax and azacitidine-induced neutropenia in patients with acute myeloid leukemia.,appraisal_strengths,"Temporal horizon testing, validated missingness handling, mechanistic baselines, public code, and toxicity outcome","Interpretable dynamics, patient temporal testing, horizon-separated results, toxicity target, comparators, public code",,
MWM-XF38CEA9063,Digital twin models for predicting venetoclax and azacitidine-induced neutropenia in patients with acute myeloid leukemia.,appraisal_limitations,"Small selected forecasting subset, sparse data, no patient-held-out/external test, high heterogeneity, and no calibration","Small selected subset, sparse data, high interpatient error, no external validation/calibration, and five cycles needed",,
MWM-XF38CEA9063,Digital twin models for predicting venetoclax and azacitidine-induced neutropenia in patients with acute myeloid leukemia.,source_status,Full primary PMC article inspected,Exact open full text inspected through Europe PMC/PMC,,
MWM-XEA4B3285B2,Learning Temporal Basis Vectors for Closed-Loop Neural Stimulation.,primary_source_url,https://doi.org/10.1109/EMBC58623.2025.11254522; https://arxiv.org/abs/2507.15274,https://doi.org/10.1109/embc58623.2025.11254522,,
MWM-XEA4B3285B2,Learning Temporal Basis Vectors for Closed-Loop Neural Stimulation.,publication_status,Peer-reviewed EMBC 2025 paper; detailed public preprint,Peer-reviewed IEEE EMBC 2025 conference full paper,,
MWM-XEA4B3285B2,Learning Temporal Basis Vectors for Closed-Loop Neural Stimulation.,domain,Closed-loop neural stimulation and NHP electrophysiology,Closed-loop neural stimulation and micro-ECoG response forecasting,,
MWM-XEA4B3285B2,Learning Temporal Basis Vectors for Closed-Loop Neural Stimulation.,dataset_or_cohort,Micro-ECoG optogenetic stimulation data from two rhesus macaques,Two male rhesus macaques with micro-ECoG during paired excitatory optogenetic stimulation,,
MWM-XEA4B3285B2,Learning Temporal Basis Vectors for Closed-Loop Neural Stimulation.,sample_scale,40 sessions; about 15000 paired-pulse trials per typical session; 96 channels with mean 78.6 usable,"40 sessions; about 15,000 trials/session; 96 channels with mean 78.6 usable",,
MWM-XEA4B3285B2,Learning Temporal Basis Vectors for Closed-Loop Neural Stimulation.,institution_count,One experimental program/dataset,One experimental program; two animal subjects,,
MWM-XEA4B3285B2,Learning Temporal Basis Vectors for Closed-Loop Neural Stimulation.,split_strategy,Temporal split: first 5000 trials train and last 2500 test; validation for basis count; larger held-out simulation sets,"Within-session temporal split: first 5,000 trials train, last 2,500 test; three runs/session",,
MWM-XEA4B3285B2,Learning Temporal Basis Vectors for Closed-Loop Neural Stimulation.,observation_process,1 kHz LFP in 184-ms trials with 20-ms runway and paired pulses; stimulation/rest blocks,Prior 20 ms LFP predicts post-stimulation response; paired pulses every 200 ms with 10/30/100 ms intervals,,
MWM-XEA4B3285B2,Learning Temporal Basis Vectors for Closed-Loop Neural Stimulation.,missingness,1: unusable electrodes excluded; no imputation,Unusable channels excluded; NI: missing-trial/artifact missingness analysis,,
MWM-XEA4B3285B2,Learning Temporal Basis Vectors for Closed-Loop Neural Stimulation.,censoring_or_competing_events,NA: fixed experimental trials,NA: fixed-window neurophysiology,,
MWM-XEA4B3285B2,Learning Temporal Basis Vectors for Closed-Loop Neural Stimulation.,state,Recent 20-ms multichannel LFP runway,Recent multichannel LFP encoded as state-dependent temporal-basis weights,,
MWM-XEA4B3285B2,Learning Temporal Basis Vectors for Closed-Loop Neural Stimulation.,observation_decoder,Direct 40-ms or 164-ms multichannel LFP trajectory,Predicted multichannel waveform over 40 or 164 ms,,
MWM-XEA4B3285B2,Learning Temporal Basis Vectors for Closed-Loop Neural Stimulation.,action,Binary stimulate/not-stimulate and paired-pulse timing descriptor,Optogenetic stimulation occurrence and interpulse timing; simulated controller selects stimulate/no stimulation,,
MWM-XEA4B3285B2,Learning Temporal Basis Vectors for Closed-Loop Neural Stimulation.,action_provenance,Actually delivered pulses for fitting; controller actions simulated on held-out trials,Observed administered pulses plus simulated controller actions,,
MWM-XEA4B3285B2,Learning Temporal Basis Vectors for Closed-Loop Neural Stimulation.,transition_mechanism,Temporal basis generator plus state-dependent affine basis weights; direct multistep output,Learned temporal response bases with affine state/stimulation-dependent weights for direct multistep forecasting,,
MWM-XEA4B3285B2,Learning Temporal Basis Vectors for Closed-Loop Neural Stimulation.,maximum_horizon,164 ms; 40 ms emphasized for controller,164 ms; 40 ms short-horizon results also reported,,
MWM-XEA4B3285B2,Learning Temporal Basis Vectors for Closed-Loop Neural Stimulation.,rollout_regime,Direct multistep forecast and simulated closed loop; not autoregressive,Direct multistep forecast embedded in two free-running simulated closed-loop experiments,,
MWM-XEA4B3285B2,Learning Temporal Basis Vectors for Closed-Loop Neural Stimulation.,capability_claim,Closed-loop planning/control in simulation,planning,,
MWM-XEA4B3285B2,Learning Temporal Basis Vectors for Closed-Loop Neural Stimulation.,baselines,"LSSM, AE-LSTM, state-agnostic TBFM, and matched no-stimulation trajectories","Linear state-space, autoencoder-LSTM, state-agnostic temporal-basis, and resting/no-stimulation response",,
MWM-XEA4B3285B2,Learning Temporal Basis Vectors for Closed-Loop Neural Stimulation.,state_fidelity_metrics,Test R2 by horizon; 164-ms 0.462 plus/minus 0.207; 40-ms 0.787 plus/minus 0.143,Channel/session R2 and waveform agreement; mean test R2 ~0.462 at 164 ms and ~0.787 at 40 ms,,
MWM-XEA4B3285B2,Learning Temporal Basis Vectors for Closed-Loop Neural Stimulation.,transition_metrics,"R2 curves, mean/state-dependent R2, sample efficiency, training time, and latency",R2 by horizon/state dependence; reported state-dependent R2 ~0.878 versus state-agnostic 0.006,,
MWM-XEA4B3285B2,Learning Temporal Basis Vectors for Closed-Loop Neural Stimulation.,rollout_stability,2: horizon degradation and early-to-late session shift measured,Closed-loop target shaping reported; NI: drift/constraint violations over longer runs,,
MWM-XEA4B3285B2,Learning Temporal Basis Vectors for Closed-Loop Neural Stimulation.,action_sensitivity,"2: stimulation/no-stimulation, state ablation, pulse intervals, and binary actions tested",10/30/100 ms pulse conditions and stimulate/no-stimulate simulation; state-agnostic/resting comparisons,,
