audit_id,route,title,abstract,authors,year,publication_date,venue,doi,arxiv_id,url,record_type,sources,query_labels,source_status,original_exclusion_reason,reviewer_c_decision,reviewer_c_corpus_type,reviewer_c_reason_code,reviewer_c_rationale,reviewer_d_decision,reviewer_d_corpus_type,reviewer_d_reason_code,reviewer_d_rationale,final_decision,final_corpus_type,final_reason_code,resolution_route,adjudication_rationale
ALT-11ca23d625dd,fresh_alternate_public_search,How to improve statistical power in a trial with SCA2 patients using natural history data.,"Randomized, double-blind, placebo-controlled trials are the gold standard for evaluating treatment effects, as they minimize biases. However, they raise ethical concerns regarding participant exposure to potentially ineffective interventions. For rare neurodegenerative diseases, these trials are further challenged by the limited number of patients. Our goal is to leverage recent advancements in statistical methodologies to enhance the statistical power of these trials. We aim to test these methods to the ATRIL study, which evaluated the efficacy of riluzole in patients with dominant cerebellar ataxia SCA2. We trained a progression model on natural history data to capture the progression of the disease, using Disease Course Mapping. We explored the prediction-powered inference for clinical trials method (PPCT), which leverages the prognostic scores predicted by this model, to offer an unbiased comparison between the observed progression in treated patients and the predicted progression if they had not been treated. Then, we compared PPCT to the prognostic covariate adjustment and the Hybrid Augmented Inverse Probability Weighting (H-AIPW) methods, which respectively incorporate the prognostic score to the analysis of covariance or to the Augmented Inverse Probability Weighting (AIPW) method. These methods were applied to the ATRIL trial, which included treated and placebo SCA2 patients, using a model trained on patients from US and European cohorts (EUROSCA, SPATAX, CRC-SCA). Disease Course Mapping models accurately forecasted the prognostic scores, namely the predicted one-year SARA score progression, with correlations around 0.15. The treatment effect estimator had a lower variance using the PPCT (0.342), prognostic covariate adjustment (0.344), and H-AIPW (0.348) methods compared to the classical variance (0.407). Notably, PPCT would reduce the sample size by 14.5% (6 patients). Using the PPCT estimator of the average treatment effect, the same variance reported in the ATRIL paper could have been achieved with 39 patients instead of 45. Our study addresses the challenge of statistical power in clinical trials and explores new methodological advancements. Applying the PPCT, prognostic covariate adjustment, or H-AIPW methods helps reduce confidence intervals, enhance statistical power, or decrease the required sample size for the trial by leveraging information from external data. Although the ATRIL's trial conclusion on riluzole remains unchanged, these methods could have enabled the selection of fewer patients, which is crucial for rare neurodegenerative diseases.","Tran M, Poulet PE, Petit E, Durr A, Klockgether T, Ashizawa T, Coarelli G, du Montcel ST.",2026,2026-03-05,,10.1186/s13063-026-09591-w,,https://europepmc.org/article/MED/41787540,,europe_pmc,europe_pmc_core,indexed,,include,empirical,include_empirical,The learned progression model forecasts untreated trajectories and evaluates their counterfactual use in a clinical trial.,exclude,not_applicable,no_future_or_action_evaluation,"The how improve statistical power trial sca2 patients natural history data study analyzes or reconstructs dynamics but does not directly evaluate future states, actions, rollouts, or planning.",include,empirical,include_empirical,reviewer_consensus,"A: Learns SCA2 disease-course trajectories from natural history data; evaluates model-assisted trial power and treatment inference. B: Primary methods and results establish data-adapted medical or biomedical dynamics with direct trajectory, simulator, or action-response evaluation."
ALT-d527b2b5e8f4,fresh_alternate_public_search,Human Digital Twin for Personalized Elderly Type 2 Diabetes Management.,"Managing Elderly type 2 diabetes (E-T2D) is challenging due to geriatric conditions (e.g., co-morbidity, multiple drug intake, etc.), and personalization becomes paramount for precision medicine. This paper presents a human digital twin (HDT) framework to manage E-T2D that exploits various patient-specific data and builds a suite of models exploiting the data for prediction and management to personalize diabetes treatment in E-T2D patients. These models include mathematical and deep-learning ones that capture different patient aspects. Consequently, the HDT virtualizes the patient from different viewpoints using an HDT that mimics the patient and has interfaces to update the virtual models simultaneously from measurements. Using these models the HDT obtains deeper insights about the patient. Further, an adaptive patient model fusing this information and a learning-based model predictive control (LB-MPC) algorithm are proposed. The geriatric conditions are captured as model parameters and constraints while solving the LB-MPC to personalize the insulin infusion for E-T2D management. The HDT is deployed on and illustrated with 15 patients using clinical trials and simulations. Our results show that HDT helps improve the time-in-range from 3-75% to 86-97% and reduces insulin infusion by 14-29%.","Thamotharan P, Srinivasan S, Kesavadev J, Krishnan G, Mohan V, Seshadhri S, Bekiroglu K, Toffanin C.",2023,2023-03-07,,10.3390/jcm12062094,,https://europepmc.org/article/MED/36983097,,europe_pmc,europe_pmc_core,indexed,,include,empirical,include_empirical,The adaptive diabetes twin evaluates learning-based predictive control of personalized insulin delivery.,exclude,not_applicable,review_not_primary,This review centers on human digital twin personalized elderly type 2 diabetes management rather than evaluated medical learned world-model dynamics as its primary subject.,include,empirical,include_empirical,third_full_text_adjudication,The diabetes twin adapts patient-model parameters from clinical measurements and evaluates predicted glucose evolution and learning-based model-predictive insulin control across alternative dosing trajectories.
ALT-cf089f5a91f0,fresh_alternate_public_search,Hybrid deep learning-mechanistic modeling of cellular dynamics from a spatiotemporal single-cell atlas.,"Single-cell measurement technologies provide a powerful framework for studying cellular heterogeneity, transitions, and regulatory networks, yet reconstructing the underlying dynamical processes governing these transitions remains a major challenge due to the high dimensionality of gene expression data. To address this, we develop a variational autoencoder (VAE)–latent neural ordinary differential equation (ODE) approach that learns a low-dimensional latent representation of cellular states and models their temporal evolution. We apply our framework to the single-cell fluorescence imaging spatiotemporal atlas of Drosophila melanogaster blastoderm embryos via spatial registration, which comprises six registered developmental time points prior to gastrulation. In our approach, gene expression profiles are encoded into a latent space where a neural ordinary differential equation (ODE) is trained to capture the continuous dynamics of cellular states over time, and a decoder subsequently maps these evolving latent representations back to the original high-dimensional gene expression space, enabling accurate reconstruction of observed transcriptional patterns. While such black-box deep learning approaches excel at capturing complex dynamical trajectories, they are inherently limited in their ability to predict the effects of combinatorial perturbations. To overcome this limitation, we leverage the inferred latent dynamics as a foundation for fitting a mechanistic Hill-function model of gene regulation, which—guided by the black-box representations—enables interpretable predictions by systematically perturbing couplings between specific gene pairs and thus provides mechanistic insight into developmental regulatory programs. Author summary We set out to learn how genes interact over time during early development using data measured from individual cells. Many powerful deep learning models can fit complex patterns, but they are hard to edit or use for “what-if” genetic changes. Classical mechanistic models are easier to interpret but struggle when the data are sparse. We built a hybrid approach that combines both strengths. First, we trained a deep learning model to place each cell’s gene activity into a smooth, low-dimensional space and to estimate how these states change over time. We then used those estimates to fit a simple, editable model of gene regulation based on standard biochemical response curves. This second model lets us turn specific regulatory connections on or off and predict the effects without retraining the whole system. Using a spatiotemporal atlas of the fruit fly embryo, we show that the hybrid model makes accurate short-term predictions and yields clear, testable hypotheses about which genes control others. Our study demonstrates a practical way to turn flexible deep learning into interpretable, mechanistic insight for dynamic single-cell data.",Xiaoyu Duan; Vipul Periwal,2025,2025,bioRxiv : the preprint server for biology,10.1101/2025.10.02.679951,,https://pubmed.ncbi.nlm.nih.gov/41256408/,journal-article,europe_pmc;pubmed,europe_pmc_core;pubmed_core,indexed,,include,empirical,include_empirical,Learned latent cellular dynamics support short-term forecasts and data-adapted counterfactual gene-regulation perturbations.,include,empirical,include_empirical,The hybrid deep learning mechanistic cellular dynamics spatiotemporal single cell atlas study learns or calibrates temporal dynamics and directly evaluates intervention-conditioned rollouts or planning outcomes.,include,empirical,include_empirical,reviewer_consensus,"A: Learns latent neural ODE cellular developmental dynamics; validates temporal trajectories on spatiotemporal single-cell data. B: Primary methods and results establish data-adapted medical or biomedical dynamics with direct trajectory, simulator, or action-response evaluation."
ALT-ad2c2c11044d,fresh_alternate_public_search,Inferring Trajectories of Psychotic Disorders Using Dynamic Causal Modeling.,"INTRODUCTION: Illness course plays a crucial role in delineating psychiatric disorders. However, existing nosologies consider only its most basic features (e.g., symptom sequence, duration). We developed a Dynamic Causal Model (DCM) that characterizes course patterns more fully using dense timeseries data. This foundational study introduces the new modeling approach and evaluates its validity using empirical and simulated data. METHODS: A three-level DCM was constructed to model how latent dynamics produce symptoms of depression, mania, and psychosis. This model was fit to symptom scores of nine patients collected prospectively over four years, following first hospitalization. Simulated subjects based on these empirical data were used to evaluate model parameters at the subject-level. At the group-level, we tested the accuracy with which the DCM can estimate the latent course patterns using Parametric Empirical Bayes (PEB) and leave-one-out cross-validation. RESULTS: Analyses of empirical data showed that DCM accurately captured symptom trajectories for all nine subjects. Simulation results showed that parameters could be estimated accurately (correlations between generative and estimated parameters >= 0.76). Moreover, the model could distinguish different latent course patterns, with PEB correctly assigning simulated patients for eight of nine course patterns. When testing any pair of two specific course patterns using leave-one-out cross-validation, 30 out of 36 pairs showed a moderate or high out-of-samples correlation between the true group-membership and the estimated group-membership values. CONCLUSION: DCM has been widely used in neuroscience to infer latent neuronal processes from neuroimaging data. Our findings highlight the potential of adopting this methodology for modeling symptom trajectories to explicate nosologic entities, temporal patterns that define them, and facilitate personalized treatment.",Jingwen Jin; Peter Zeidman; Karl J Friston; Roman Kotov,2023,2023,"Computational psychiatry (Cambridge, Mass.)",10.5334/cpsy.94,,https://pubmed.ncbi.nlm.nih.gov/38774642/,journal-article,europe_pmc;pubmed,europe_pmc_core;pubmed_core,indexed,,include,empirical,include_empirical,The fitted generative dynamics model simulates symptom trajectories and empirically evaluates trajectory and parameter recovery.,exclude,not_applicable,review_not_primary,This review centers on inferring trajectories psychotic disorders dynamic causal rather than evaluated medical learned world-model dynamics as its primary subject.,include,empirical,include_empirical,reviewer_consensus,"A: Fits dynamic causal symptom-course models to longitudinal patients; validates latent trajectory recovery with empirical and simulated data. B: Primary methods and results establish data-adapted medical or biomedical dynamics with direct trajectory, simulator, or action-response evaluation."
ALT-d3993e000d34,fresh_alternate_public_search,Integrated Longitudinal Population Dose-Hemoglobin Response of Daprodustat Following Dose Titration in Patients With Anemia in Chronic Kidney Disease.,"Daprodustat, a novel oral hypoxia-inducible factor prolyl hydroxylase inhibitor is approved in the United States for the treatment of anemia due to chronic kidney disease (CKD) in adults receiving dialysis for at least 4 months. Pharmacodynamic dose-hemoglobin (Dose-Hgb) models were developed as daprodustat progressed through development. To support global phase III development, a dose-titration algorithm, guided by simulations from the initial Dose-Hgb model based on phase II clinical data, was implemented. This work was to update and re-calibrate this model to support the dose titration algorithm. Data from five pivotal phase III studies in CKD patients with anemia treated with daprodustat once daily (q.d.) and/or three times a week (t.i.w.) using a titration dosing schedule were included. The data comprised 2,770 CKD patients with anemia providing 53,535 Hgb observations over a period of 6 months up to 4 years. This final Dose-Hgb model consisted of a precursor cell compartment and 12 transit compartments to describe the red blood cell (RBC) lifespan. Treatment increased the precursor cell production rate (K in ) by a power of allometrically scaled dose. Disease progression, as an exponential decline of Hgb production rate over time, varied with dialysis status. The dose-titration algorithm resulted in comparable response for t.i.w. dosing relative to q.d. dosing. Titration-based visual predictive checks for Hgb target criteria for the analysis dataset and the prediction dataset showed that the model adequately predicted the observed data. This re-calibrated Dose-Hgb model will provide further support for the individualized dosing strategy in CKD patients with anemia treated with daprodustat.","Mahar KM, van Noort M, van den Berg P, Yang S, Visser SAG, Post TM.",2025,2025-01-28,,10.1002/cpt.3544,,https://europepmc.org/article/MED/39876087,,europe_pmc,europe_pmc_core,indexed,,include,empirical,include_empirical,A data-calibrated dose-conditioned transit model predicts hemoglobin responses and validates titration simulations.,exclude,not_applicable,no_learned_dynamics,The integrated longitudinal population dose hemoglobin response daprodustat following dose titration study uses prescribed mechanistic or statistical dynamics rather than a learned transition mechanism.,include,empirical,include_empirical,reviewer_consensus,"A: Fits longitudinal dose-hemoglobin response dynamics; recalibrates and simulates dose-titration trajectories. B: Primary methods and results establish data-adapted medical or biomedical dynamics with direct trajectory, simulator, or action-response evaluation."
ALT-8e4690fb56cd,fresh_alternate_public_search,Interpretable learning of temporal cellular dynamics from single-cell data.,"Reconstructing temporal cellular dynamics from static single-cell transcriptomics remains a major challenge. Methods based on RNA velocity are useful, but interpreting their results to learn new biology remains difficult, and their predictive power is limited. Here, we propose NeuroVelo, a method that couples learning of an optimal linear projection with non-linear neural ordinary differential equations. Using dynamical systems theory in the optimized latent space, NeuroVelo can at the same time determine cellular transitions and identify gene interactions that drive the observed temporal dynamics of gene expression. We benchmark NeuroVelo against several state-of-the-art methods using single-cell datasets, demonstrating that NeuroVelo simultaneously reconstructs correct cell-type transitions and identifies gene-regulatory networks that drive cell fate directly from the data.","Kouadri Boudjelthia I, Milite S, El Kazwini N, Huang Y, Sottoriva A, Sanguinetti G.",2026,2026-03-01,Cell Reports Methods,10.1016/j.crmeth.2026.101342,,https://europepmc.org/article/MED/41875867,journal-article,crossref;europe_pmc,"""virtual cell"" temporal dynamics;europe_pmc_core",indexed,,include,empirical,include_empirical,Neural ODE dynamics learned from single-cell data are benchmarked on reconstructing cellular transitions.,exclude,not_applicable,no_learned_dynamics,The interpretable learning temporal cellular dynamics single cell data study uses prescribed mechanistic or statistical dynamics rather than a learned transition mechanism.,include,empirical,include_empirical,reviewer_consensus,"A: Learns neural ODE cellular transition dynamics; benchmarks reconstructed transitions and regulatory interactions. B: Primary methods and results establish data-adapted medical or biomedical dynamics with direct trajectory, simulator, or action-response evaluation."
ALT-6b7467bd30eb,fresh_alternate_public_search,Is San Diego California on Track to Reach HCV Elimination? A Modeling Analysis of Combination Prevention Strategies.,"In 2020, the Eliminate Hepatitis C Initiative in the county of San Diego (COSD) was launched, a private-public joint endeavor between the COSD and the American Liver Foundation. We use epidemic modeling to assess whether the COSD is on track to reach its elimination targets (80% reduction in incidence, 65% reduction in hepatitis C virus (HCV)-related mortality by 2030 compared to 2015) and what intervention scale-up may be required. We adapted a previously developed dynamic, deterministic model of HCV transmission and disease progression among adults in the COSD, stratified by risk, age, gender, and human immunodeficiency virus (HIV) status. The model is calibrated to detailed historical epidemiological data on HCV burden, treatment, and mortality in the COSD. We project HCV infections and mortality under status quo HCV treatment (65%/year among people coinfected with HCV and HIV, 0-5%/year among others) and determine what treatment scale-up among those without HIV is required to achieve HCV elimination, with or without concomitant reductions in injection transmission risk from 2024 onward. We project an increase in new HCV infections in the COSD to 2213 [95% C.I.: 1069-3763] in 2030, a mean 91% relative increase between 2015 and 2030. HCV-related deaths are expected to decrease to 246 [95% C.I.: 180-295] in 2030, a mean relative decrease of 14% compared to 2015. The incidence elimination target could be achieved through increasing HCV treatment among those without HIV to a mean of 60%/year, similar to the level achieved among people coinfected with HCV and HIV. Combination interventions reduce the treatment needed; if injecting risk is reduced by 25%, then treating 48%/year could achieve elimination. The COSD is likely not on track to reach the incidence or mortality targets, but achieving the incidence target is possible if treatment rates overall are scaled-up to rates that have been achieved among people coinfected with HCV and HIV. Elimination is achievable but requires committed funding and expansion of comprehensive testing, linkage, and treatment programs alongside harm reduction initiatives.","Cheema JS, Suckow S, Ramers C, Loose P, Tomada A, Tweeten S, Stamos-Buesig T, Abramovitz D, Eger WH, Strathdee SA, Martin NK.",2024,2024-11-22,,10.3390/v16121819,,https://europepmc.org/article/MED/39772129,,europe_pmc,europe_pmc_core,indexed,,include,empirical,include_empirical,A data-calibrated dynamic HCV model projects disease states under treatment and transmission-risk counterfactuals.,exclude,not_applicable,no_future_or_action_evaluation,"The is san diego california track reach hcv elimination combination prevention study analyzes or reconstructs dynamics but does not directly evaluate future states, actions, rollouts, or planning.",include,empirical,include_empirical,reviewer_consensus,"A: Calibrates HCV transmission and progression dynamics to local data; projects infections mortality and intervention scale-up scenarios. B: Primary methods and results establish data-adapted medical or biomedical dynamics with direct trajectory, simulator, or action-response evaluation."
ALT-6a64d732fb1e,fresh_alternate_public_search,Koopman-based linearization of preparatory EEG dynamics in Parkinson's disease during galvanic vestibular stimulation.,"Introduction Parkinson's disease (PD) impairs motor preparation due to basal ganglia dysfunction, contributing to motor deficits. Galvanic Vestibular Stimulation (GVS), a non-invasive neuromodulation technique, shows promise in enhancing motor function in PD, but its underlying neural mechanisms are poorly understood. This study employs a Deep Koopman model to linearize and analyze preparatory EEG dynamics in PD, hypothesizing that GVS restores cortical activity patterns critical for motor planning. Methods EEG data from 18 PD participants (on/off medication) and 18 healthy controls were collected during a preparatory phase of a motor task under three conditions: sham, GVS1 (50-100 Hz multi-sine), and GVS2 (100-150 Hz multi-sine). A Deep Koopman framework mapped EEG signals into a three-dimensional latent space for linear dynamical analysis. Temporal dynamics were assessed via eigenvalue analysis, spatial contributions via regression-based scalp mapping, and motor performance correlations via Pearson's coefficients. A Linear Quadratic Regulator (LQR) simulated control of PD dynamics toward healthy patterns. Results The Deep Koopman model accurately captured EEG dynamics, with eigenvalue analysis showing no significant temporal dynamic differences across groups. Spatial contribution analysis revealed that PD-Off sham conditions deviated most from healthy control EEG patterns, while GVS and medication significantly reduced these deviations, aligning PD patterns closer to controls. Closer alignment correlated with improved motor performance metrics, including reduced reaction and squeeze times. LQR control effectively guided PD neural dynamics toward healthy trajectories in the latent space. Discussion GVS enhances motor preparation in PD by restoring healthy cortical EEG patterns, with additive benefits from dopaminergic medication. The Deep Koopman framework offers a powerful approach for dissecting complex EEG dynamics and designing targeted neuromodulation strategies. These findings elucidate GVS's therapeutic mechanisms and highlight its potential for personalized PD interventions, warranting further exploration in larger cohorts and varied stimulation protocols.","Kia M, Mirian MS, Soori S, Saedi S, Arasteh E, Faramarzi MH, Chinchani A, Lee S, Luczak A, McKeown MJ.",2025,2025-05-14,,10.3389/fnhum.2025.1566566,,https://europepmc.org/article/MED/40438537,,europe_pmc,europe_pmc_core,indexed,,include,empirical,include_empirical,Learned EEG dynamics are evaluated under stimulation and used for simulated trajectory control.,include,empirical,include_empirical,The koopman linearization preparatory eeg dynamics parkinson s disease during galvanic study learns or calibrates temporal dynamics and directly evaluates intervention-conditioned rollouts or planning outcomes.,include,empirical,include_empirical,reviewer_consensus,"A: Learns Koopman latent EEG dynamics in Parkinson disease; evaluates stimulation-conditioned dynamical changes. B: Primary methods and results establish data-adapted medical or biomedical dynamics with direct trajectory, simulator, or action-response evaluation."
ALT-1989194480f7,fresh_alternate_public_search,Latent process model of the 6-minute walk test in Duchenne muscular dystrophy : A Bayesian approach to quantifying rare disease progression.,"Duchenne muscular dystrophy (DMD) is a rare X-linked genetic pediatric disease characterized by a lack of functional dystrophin production in the body, resulting in muscle deterioration. Lower body muscle weakness progresses to non-ambulation typically by early teenage years, followed by upper body muscle deterioration and ultimately death by the late twenties. The objective of this study was to enhance the quantitative understanding of DMD disease progression through nonlinear mixed effects modeling of the population mean and variability of the 6-min walk test (6MWT) clinical endpoint. An indirect response model with a latent process was fit to digitized literature data using full Bayesian estimation. The modeling data set consisted of 22 healthy controls and 218 DMD patients from one interventional and four observational trials. The model reasonably described the central tendency and population variability of the 6MWT in healthy subjects and DMD patients. An exploratory categorical covariate analysis indicated that there was no apparent effect of corticosteroid administration on DMD disease progression. The population predicted 6MWT began to rise at 1.32 years of age, plateauing at 654 meters (m) at 17.2 years of age for the healthy population. The DMD trajectory reached a maximum of 411 m at 8.90 years before declining and falling below 1 m at age 18.0. The model has potential to be used as a Bayesian estimation and posterior simulation tool to make informed model-based drug development decisions that incorporate prior knowledge with new data.",Janelle L Lennie; John T Mondick; Marc R Gastonguay,2020,2020,Journal of pharmacokinetics and pharmacodynamics,10.1007/s10928-020-09671-7,,https://pubmed.ncbi.nlm.nih.gov/31960231/,journal-article,europe_pmc;pubmed,europe_pmc_core;pubmed_core,indexed,,include,empirical,include_empirical,A data-fitted latent disease dynamics model generates posterior simulations of longitudinal walking trajectories.,exclude,not_applicable,no_future_or_action_evaluation,"The latent process 6 minute walk test duchenne muscular dystrophy bayesian study analyzes or reconstructs dynamics but does not directly evaluate future states, actions, rollouts, or planning.",include,empirical,include_empirical,reviewer_consensus,"A: Fits Bayesian latent DMD walking progression; evaluates predicted longitudinal clinical-endpoint trajectories. B: Primary methods and results establish data-adapted medical or biomedical dynamics with direct trajectory, simulator, or action-response evaluation."
ALT-d03766bf85b3,fresh_alternate_public_search,Learning Covariate Relations in Disease Progression Models Using Symbolic Neural Networks.,"Covariate modeling provides individual predictions of outcomes by disease progression models. Current methodology for mapping covariates onto model parameters is limited by predefined parametric functions which can result in inadequate covariate selection and biased predictions by the final model. Furthermore, present methodology scales poorly to high-dimensional data due to combinatorial limitations. In the present study, a novel method for automation of covariate model identification in disease progression models is described. Symbolic neural networks are used to simultaneously identify the parametric covariate functions and optimize model parameters of a Markov chain. By stepwise pruning of initially fully connected dense symbolic networks, humanly readable functions representing the covariate relations are produced. The presented methodology is applied to a dataset containing disease progression observations for type 2 diabetes patients. Although utilizing fewer covariates, the resulting model demonstrates predictive performance similar to that of a model which was developed on the same data using state-of-the-art modeling methodology.","Sundell J, Wahlquist Y, Kjellsson MC, Karlsson MO, Soltesz K.",2026,2026-03-01,,10.1002/psp4.70214,,https://europepmc.org/article/MED/41806166,,europe_pmc,europe_pmc_core,indexed,,include,empirical,include_empirical,Symbolic neural networks learn covariate-conditioned Markov transitions and are evaluated on predictive performance.,exclude,not_applicable,no_future_or_action_evaluation,"The learning covariate relations disease progression symbolic neural networks study analyzes or reconstructs dynamics but does not directly evaluate future states, actions, rollouts, or planning.",include,empirical,include_empirical,third_full_text_adjudication,"Symbolic neural networks fit covariate-dependent Markov transition probabilities from longitudinal diabetes data, and simulated state-occupancy trajectories are validated against held-out observations."
ALT-ea4b3285b2fe,fresh_alternate_public_search,Learning Temporal Basis Vectors for Closed-Loop Neural Stimulation.,"We introduce a new framework for forecasting the spatiotemporal neural response to stimulation based on learning temporal basis functions. Our proposed temporal basis function model (TBFM) predicts neural responses as a function of both past neural activity and stimulation parameters. This enables TBFM's application to closed-loop neural stimulation using model-based control techniques such as model predictive control (MPC) or model-based reinforcement learning (MBRL). We illustrate the use of TBFMs on data from 40 sessions of micro-electrocorticography (μECog) capturing the response to excitatory optogenetic stimulation in two non-human primates (NHPs). We show that in such a setting, TBFMs require less than 20 minutes of data collection and 5 minutes of training time, while exhibiting accuracy comparable to a complex non-linear dynamical systems model, and greater accuracy than linear state space models (LSSMs) such as those based on the Kalman Filter. Finally, we demonstrate the model's ability to shape neural activity towards desired regimes in two simulated closed-loop stimulation experiments.Clinical relevance- By optimizing sample efficiency, training time, and latency, our model begins to bridge the gap between complex AI-based approaches to modeling brain stimulation and the vision of using such models to develop novel closed-loop stimulation protocols for treating a variety neurological conditions.",Matthew J Bryan; Felix Schwock; Azadeh Yazdan-Shahmorad; Rajesh P N Rao,2025,2025,Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference,10.1109/embc58623.2025.11254522,,https://pubmed.ncbi.nlm.nih.gov/41336632/,journal-article,europe_pmc;pubmed,europe_pmc_core;pubmed_core,indexed,,include,empirical,include_empirical,Learns stimulation-conditioned neural dynamics and evaluates forecasting plus simulated closed-loop control.,include,empirical,include_empirical,The learning temporal basis vectors closed loop neural stimulation study learns or calibrates temporal dynamics and directly evaluates intervention-conditioned rollouts or planning outcomes.,include,empirical,include_empirical,reviewer_consensus,"A: Learns neural-response dynamics conditioned on stimulation; evaluates forecasts for closed-loop control. B: Primary methods and results establish data-adapted medical or biomedical dynamics with direct trajectory, simulator, or action-response evaluation."
ALT-792483034b08,fresh_alternate_public_search,LNODE: Uncovering the Latent Dynamics of A β in Alzheimer's Disease.,"Aβ Positron Emission Tomography (PET) is often used to manage Alzheimer's disease (AD). To better understand Aβ progression, we introduce and evaluate a mathematical model that couples Aβ at parcellated gray matter regions. We term this model LNODE for "" latent network ordinary differential equations "". At each region, we track normal Aβ , abnormal Aβ , and m latent states that intend to capture unobservable mechanisms coupled to Aβ progression. LNODE is parameterized by subject-specific parameters and cohort parameters. We jointly invert for these parameters by fitting the model to Aβ -PET data from 585 subjects from the ADNI dataset. Although underparameterized, our model achieves population R2≥98% compared to R2≤60% when fitting without latent states. Furthermore, these preliminary results suggest the existence of different subtypes of Aβ progression.","Wen Z, Biros G.",2026,2025-09-18,Lecture Notes in Computer Science,10.1007/978-3-032-05182-0_31,,https://europepmc.org/article/MED/41522259,book-chapter,crossref;europe_pmc,"""latent dynamics"" medical;europe_pmc_core",indexed,,include,empirical,include_empirical,A subject-adapted neural ODE models longitudinal amyloid state evolution and is evaluated against PET trajectories.,exclude,not_applicable,no_learned_dynamics,The lnode uncovering latent dynamics alzheimer s disease study uses prescribed mechanistic or statistical dynamics rather than a learned transition mechanism.,include,empirical,include_empirical,reviewer_consensus,"A: Fits latent network ODE amyloid dynamics to PET data; evaluates longitudinal fit and progression subtypes. B: Primary methods and results establish data-adapted medical or biomedical dynamics with direct trajectory, simulator, or action-response evaluation."
ALT-7109e80d2138,fresh_alternate_public_search,Longitudinal Synthetic Data Generation by Artificial Intelligence to Accelerate Clinical and Translational Research in Breast Cancer.,"PURPOSE: Real-world data (RWD) are critical for breast cancer (BC) research but are limited by privacy concerns, missing information, and data fragmentation. This study explores synthetic data (SD) generated through advanced generative models to address these challenges and create harmonized longitudinal data sets. METHODS: A data set of 1052 patients with human epidermal growth factor receptor 2-positive and triple-negative BC from the Informatics for Integrating Biology and the Bedside (i2b2) platform was used. Advanced generative models, including generative adversarial networks (GANs), variational autoencoders (VAEs), and language models (LMs), were applied to generate synthetic longitudinal data sets replicating disease progression, treatment patterns, and clinical outcomes. The Synthethic Validation Framework (SAFE) powered by Train was used to evaluate the fidelity, utility, and privacy. SD were tested across three settings: (1) integration with i2b2 for privacy-preserving data sets; (2) multistate disease modeling to predict clinical outcomes; and (3) generation of synthetic control groups for clinical trials. RESULTS: The synthetic data sets exhibited high fidelity (score 0.94) and ensured privacy, with temporal patterns validated through time-series analyses and Uniform Manifold Approximation and Projection embeddings. In setting A, SD accurately mirrored RWD on the i2b2 platform while maintaining privacy. In setting B, incorporating SD improved the predictive performance of a multistate disease progression model, increasing the C-index by up to 10%. In setting C, SD replicated the end points of the APT trial, demonstrating its feasibility for generating synthetic control arms with preserved statistical properties of the real data set. CONCLUSION: AI-generated longitudinal SD effectively address key challenges in RWD use in BC. This approach can improve translational research and clinical trial design while ensuring robust privacy protection. Integration with platforms such as i2b2 highlights their scalability and potential for broader applications in oncology.",Elena Zazzetti; Saverio D'Amico; Flavia Jacobs; Rita De Sanctis; Lorenzo Chiudinelli; Mariangela Gaudio; Gianluca Asti; Mattia Delleani; Elisabetta Sauta; Mirco Quintavalla; Alessandro Bruseghini; Luca Lanino; Giulia Maggioni; Alessia Campagna; Victor Savevski; Matteo G Della Porta; Alberto Zambelli,2025,2025,JCO clinical cancer informatics,10.1200/cci-25-00033,,https://pubmed.ncbi.nlm.nih.gov/41197110/,journal-article,europe_pmc;pubmed,europe_pmc_core;pubmed_core,indexed,,include,empirical,include_empirical,Generative models learn longitudinal cancer trajectories and are evaluated as synthetic disease and trial simulators.,include,empirical,include_empirical,The longitudinal synthetic data generation by artificial intelligence accelerate clinical translational study learns or calibrates temporal dynamics and directly evaluates intervention-conditioned rollouts or planning outcomes.,include,empirical,include_empirical,third_full_text_adjudication,"Generative models learn longitudinal breast-cancer records, and the study directly tests temporal coherence across visits, multistate progression behavior, and synthetic control-arm trajectories against real data."
ALT-d6abe9c98cda,fresh_alternate_public_search,Mapping the future of medicine through digital twins.,"Digital twins are rapidly gaining popularity in medicine and the health sciences, as they offer not merely a new method but a versatile paradigm capable of addressing a wide range of healthcare challenges. In this paper, we provide a focused survey of these developments and highlight promising approaches across several fields, including general health systems, cardiology, oncology, and mental health. We also discuss the key challenges and future directions for general medical digital twin systems.",Frank Emmert-Streib; Shailesh Tripathi; Olli Yli-Harja,2026,2026,Frontiers in molecular medicine,10.3389/fmmed.2026.1840371,,https://pubmed.ncbi.nlm.nih.gov/42130902/,journal-article,europe_pmc;pubmed,europe_pmc_core;pubmed_core,indexed,,exclude,review,review_not_primary,Provides a generic medical digital-twin survey without a focused world-model evidence synthesis.,include,review,include_review,"This review primarily synthesizes dynamic medical digital twins for mapping future medicine through digital twins, including prediction, simulation, or intervention use.",include,review,include_review,reviewer_consensus,A: Surveys medical digital twins across clinical specialties; centrally reviews dynamic prediction simulation and intervention approaches. B: Substantially synthesizes medical dynamic twins or closely equivalent learned simulation systems and their evaluation.
