split,model,seed,horizon_hours,constraint,violations_per_1000_states
external_test,transformer,20260912,1,SaO2_bounds,8.425287356321839
external_test,transformer,20260912,1,emitted_FiO2_bounds,34.73070607553366
external_test,transformer,20260912,1,emitted_O2Sat_bounds,135.07224958949098
external_test,transformer,20260912,1,emitted_SaO2_bounds,213.89326765188835
external_test,transformer,20260912,1,emitted_pressure_order,112.79802955665023
external_test,transformer,20260912,1,pressure_order,103.07717569786536
external_test,transformer,20260912,3,FiO2_bounds,4.888341543513957
external_test,transformer,20260912,3,O2Sat_bounds,141.04105090311987
external_test,transformer,20260912,3,SaO2_bounds,21.41543513957307
external_test,transformer,20260912,3,emitted_FiO2_bounds,38.44991789819376
external_test,transformer,20260912,3,emitted_O2Sat_bounds,143.92446633825944
external_test,transformer,20260912,3,emitted_SaO2_bounds,208.70279146141215
external_test,transformer,20260912,3,emitted_pressure_order,152.5024630541872
external_test,transformer,20260912,3,pressure_order,142.23481116584566
external_test,transformer,20260912,6,FiO2_bounds,6.676518883415435
external_test,transformer,20260912,6,O2Sat_bounds,148.88177339901478
external_test,transformer,20260912,6,SaO2_bounds,35.71100164203612
external_test,transformer,20260912,6,emitted_FiO2_bounds,41.32183908045977
external_test,transformer,20260912,6,emitted_O2Sat_bounds,149.0706075533662
external_test,transformer,20260912,6,emitted_SaO2_bounds,203.7454844006568
external_test,transformer,20260912,6,emitted_pressure_order,172.8423645320197
external_test,transformer,20260912,6,pressure_order,161.69622331691298
external_test,transformer,20260912,12,FiO2_bounds,8.97208538587849
external_test,transformer,20260912,12,O2Sat_bounds,158.6600985221675
external_test,transformer,20260912,12,SaO2_bounds,55.54351395730706
external_test,transformer,20260912,12,emitted_FiO2_bounds,42.38095238095238
external_test,transformer,20260912,12,emitted_O2Sat_bounds,158.64203612479474
external_test,transformer,20260912,12,emitted_SaO2_bounds,191.19868637110017
external_test,transformer,20260912,12,emitted_pressure_order,201.4893267651888
external_test,transformer,20260912,12,pressure_order,189.2282430213465
external_test,transformer,20260912,24,FiO2_bounds,11.170771756978654
external_test,transformer,20260912,24,O2Sat_bounds,169.4630541871921
external_test,transformer,20260912,24,SaO2_bounds,79.2807881773399
external_test,transformer,20260912,24,emitted_FiO2_bounds,37.79474548440066
external_test,transformer,20260912,24,emitted_O2Sat_bounds,168.8144499178982
external_test,transformer,20260912,24,emitted_SaO2_bounds,176.4975369458128
external_test,transformer,20260912,24,emitted_pressure_order,235.6912972085386
external_test,transformer,20260912,24,pressure_order,221.3727422003284
internal_test,transformer,20260912,1,FiO2_bounds,3.004083219910558
internal_test,transformer,20260912,1,O2Sat_bounds,131.32412988528097
internal_test,transformer,20260912,1,SaO2_bounds,10.37332296325102
internal_test,transformer,20260912,1,emitted_FiO2_bounds,25.004860976083997
internal_test,transformer,20260912,1,emitted_O2Sat_bounds,144.82792144662648
internal_test,transformer,20260912,1,emitted_SaO2_bounds,198.05560956640093
internal_test,transformer,20260912,1,emitted_pressure_order,137.99338907252576
internal_test,transformer,20260912,1,pressure_order,89.84055998444488
internal_test,transformer,20260912,3,FiO2_bounds,5.891503013805172
internal_test,transformer,20260912,3,O2Sat_bounds,154.3846004277659
internal_test,transformer,20260912,3,SaO2_bounds,25.12152440209994
internal_test,transformer,20260912,3,emitted_FiO2_bounds,25.140968306435933
internal_test,transformer,20260912,3,emitted_O2Sat_bounds,156.72759090025278
internal_test,transformer,20260912,3,emitted_SaO2_bounds,196.73342407155357
internal_test,transformer,20260912,3,emitted_pressure_order,159.1386350379156
internal_test,transformer,20260912,3,pressure_order,110.59692786311491
internal_test,transformer,20260912,6,FiO2_bounds,6.815088469764729
internal_test,transformer,20260912,6,O2Sat_bounds,157.95255687342018
internal_test,transformer,20260912,6,SaO2_bounds,39.39335018471709
internal_test,transformer,20260912,6,emitted_FiO2_bounds,24.674314602372156
internal_test,transformer,20260912,6,emitted_O2Sat_bounds,157.9428349212522
internal_test,transformer,20260912,6,emitted_SaO2_bounds,192.0571650787478
internal_test,transformer,20260912,6,emitted_pressure_order,168.15088469764729
internal_test,transformer,20260912,6,pressure_order,121.42718257826172
internal_test,transformer,20260912,12,FiO2_bounds,7.553956834532374
internal_test,transformer,20260912,12,O2Sat_bounds,163.1149134746257
internal_test,transformer,20260912,12,SaO2_bounds,56.34843476570095
internal_test,transformer,20260912,12,emitted_FiO2_bounds,24.382656037332296
internal_test,transformer,20260912,12,emitted_O2Sat_bounds,163.21213299630566
internal_test,transformer,20260912,12,emitted_SaO2_bounds,183.21991055804008
internal_test,transformer,20260912,12,emitted_pressure_order,181.54773478514485
internal_test,transformer,20260912,12,pressure_order,138.82947695897337
internal_test,transformer,20260912,24,FiO2_bounds,7.884503208244215
internal_test,transformer,20260912,24,O2Sat_bounds,169.25918724479877
internal_test,transformer,20260912,24,SaO2_bounds,77.085358740035
internal_test,transformer,20260912,24,emitted_FiO2_bounds,24.22710480264437
internal_test,transformer,20260912,24,emitted_O2Sat_bounds,169.23002138829477
internal_test,transformer,20260912,24,emitted_SaO2_bounds,171.8452265214855
internal_test,transformer,20260912,24,emitted_pressure_order,201.0402488819755
internal_test,transformer,20260912,24,pressure_order,161.4427377017305
external_test,transformer,20260913,1,FiO2_bounds,2.32183908045977
external_test,transformer,20260913,1,O2Sat_bounds,120.5303776683087
external_test,transformer,20260913,1,SaO2_bounds,7.929392446633826
external_test,transformer,20260913,1,emitted_FiO2_bounds,21.55993431855501
external_test,transformer,20260913,1,emitted_O2Sat_bounds,136.78817733990147
external_test,transformer,20260913,1,emitted_SaO2_bounds,185.86042692939245
external_test,transformer,20260913,1,emitted_pressure_order,131.9178981937603
external_test,transformer,20260913,1,pressure_order,121.73070607553366
external_test,transformer,20260913,3,FiO2_bounds,4.22495894909688
external_test,transformer,20260913,3,O2Sat_bounds,141.00985221674875
external_test,transformer,20260913,3,SaO2_bounds,20.76847290640394
external_test,transformer,20260913,3,emitted_FiO2_bounds,24.011494252873565
external_test,transformer,20260913,3,emitted_O2Sat_bounds,144.59934318555008
external_test,transformer,20260913,3,emitted_SaO2_bounds,187.16748768472905
external_test,transformer,20260913,3,emitted_pressure_order,176.5944170771757
external_test,transformer,20260913,3,pressure_order,170.3054187192118
external_test,transformer,20260913,6,FiO2_bounds,5.694581280788177
external_test,transformer,20260913,6,O2Sat_bounds,146.88013136288998
external_test,transformer,20260913,6,SaO2_bounds,34.85385878489327
external_test,transformer,20260913,6,emitted_FiO2_bounds,26.85385878489327
external_test,transformer,20260913,6,emitted_O2Sat_bounds,147.3415435139573
external_test,transformer,20260913,6,emitted_SaO2_bounds,187.07881773399015
external_test,transformer,20260913,6,emitted_pressure_order,203.60591133004925
external_test,transformer,20260913,6,pressure_order,198.8653530377668
external_test,transformer,20260913,12,FiO2_bounds,7.660098522167488
external_test,transformer,20260913,12,O2Sat_bounds,152.26600985221674
external_test,transformer,20260913,12,SaO2_bounds,53.21018062397373
external_test,transformer,20260913,12,emitted_FiO2_bounds,28.284072249589492
external_test,transformer,20260913,12,emitted_O2Sat_bounds,152.91954022988506
external_test,transformer,20260913,12,emitted_SaO2_bounds,181.38259441707717
external_test,transformer,20260913,12,emitted_pressure_order,241.54844006568143
external_test,transformer,20260913,12,pressure_order,239.6256157635468
external_test,transformer,20260913,24,FiO2_bounds,9.79310344827586
external_test,transformer,20260913,24,O2Sat_bounds,154.1937602627258
external_test,transformer,20260913,24,SaO2_bounds,74.5927750410509
external_test,transformer,20260913,24,emitted_FiO2_bounds,27.03776683087028
external_test,transformer,20260913,24,emitted_O2Sat_bounds,155.69786535303777
external_test,transformer,20260913,24,emitted_SaO2_bounds,172.20853858784892
external_test,transformer,20260913,24,emitted_pressure_order,290.4679802955665
external_test,transformer,20260913,24,pressure_order,289.3316912972085
internal_test,transformer,20260913,1,FiO2_bounds,3.3054637371184135
internal_test,transformer,20260913,1,O2Sat_bounds,118.05366517596734
internal_test,transformer,20260913,1,SaO2_bounds,10.256659537235077
internal_test,transformer,20260913,1,emitted_FiO2_bounds,21.43690453042971
internal_test,transformer,20260913,1,emitted_O2Sat_bounds,131.0519152245771
internal_test,transformer,20260913,1,emitted_SaO2_bounds,197.16118996694536
internal_test,transformer,20260913,1,emitted_pressure_order,154.63737118413377
internal_test,transformer,20260913,1,pressure_order,101.01108302547152
internal_test,transformer,20260913,3,FiO2_bounds,5.181800505541513
internal_test,transformer,20260913,3,O2Sat_bounds,128.23254909585845
internal_test,transformer,20260913,3,SaO2_bounds,23.031304685980945
internal_test,transformer,20260913,3,emitted_FiO2_bounds,21.0383044915419
internal_test,transformer,20260913,3,emitted_O2Sat_bounds,130.69220299436128
internal_test,transformer,20260913,3,emitted_SaO2_bounds,194.82792144662648
internal_test,transformer,20260913,3,emitted_pressure_order,183.41434960139995
internal_test,transformer,20260913,3,pressure_order,131.8393933501847
internal_test,transformer,20260913,6,FiO2_bounds,6.056776200661092
internal_test,transformer,20260913,6,O2Sat_bounds,130.5852615205133
internal_test,transformer,20260913,6,SaO2_bounds,36.72953529068637
internal_test,transformer,20260913,6,emitted_FiO2_bounds,20.357767839782227
internal_test,transformer,20260913,6,emitted_O2Sat_bounds,130.9838615594011
internal_test,transformer,20260913,6,emitted_SaO2_bounds,192.41687730896365
internal_test,transformer,20260913,6,emitted_pressure_order,196.2473264631538
internal_test,transformer,20260913,6,pressure_order,147.60839976667316
internal_test,transformer,20260913,12,FiO2_bounds,6.309546957028972
internal_test,transformer,20260913,12,O2Sat_bounds,130.48804199883335
internal_test,transformer,20260913,12,SaO2_bounds,53.41240521096636
internal_test,transformer,20260913,12,emitted_FiO2_bounds,20.192494652926307
internal_test,transformer,20260913,12,emitted_O2Sat_bounds,130.65331518568928
internal_test,transformer,20260913,12,emitted_SaO2_bounds,184.8240326657593
internal_test,transformer,20260913,12,emitted_pressure_order,218.4425432626871
internal_test,transformer,20260913,12,pressure_order,174.96597316741202
internal_test,transformer,20260913,24,FiO2_bounds,7.1748006999805565
internal_test,transformer,20260913,24,O2Sat_bounds,131.17830060276103
internal_test,transformer,20260913,24,SaO2_bounds,72.46743146023722
internal_test,transformer,20260913,24,emitted_FiO2_bounds,18.559206688703092
internal_test,transformer,20260913,24,emitted_O2Sat_bounds,131.93661287186467
internal_test,transformer,20260913,24,emitted_SaO2_bounds,173.7798950029166
internal_test,transformer,20260913,24,emitted_pressure_order,248.9597511180245
internal_test,transformer,20260913,24,pressure_order,211.50106941473848
external_test,transformer,20260914,1,FiO2_bounds,2.5632183908045976
external_test,transformer,20260914,1,O2Sat_bounds,111.0673234811166
external_test,transformer,20260914,1,SaO2_bounds,7.61247947454844
external_test,transformer,20260914,1,emitted_FiO2_bounds,39.40229885057471
external_test,transformer,20260914,1,emitted_O2Sat_bounds,126.11330049261085
external_test,transformer,20260914,1,emitted_SaO2_bounds,198.40886699507388
external_test,transformer,20260914,1,emitted_pressure_order,130.97536945812809
external_test,transformer,20260914,1,pressure_order,119.03940886699507
external_test,transformer,20260914,3,FiO2_bounds,5.055829228243021
external_test,transformer,20260914,3,O2Sat_bounds,131.5878489326765
external_test,transformer,20260914,3,SaO2_bounds,19.236453201970445
external_test,transformer,20260914,3,emitted_FiO2_bounds,44.36617405582923
external_test,transformer,20260914,3,emitted_O2Sat_bounds,135.807881773399
external_test,transformer,20260914,3,emitted_SaO2_bounds,196.8735632183908
external_test,transformer,20260914,3,emitted_pressure_order,181.49096880131364
external_test,transformer,20260914,3,pressure_order,169.17077175697867
external_test,transformer,20260914,6,FiO2_bounds,7.044334975369458
external_test,transformer,20260914,6,O2Sat_bounds,139.2545155993432
external_test,transformer,20260914,6,SaO2_bounds,32.48111658456486
external_test,transformer,20260914,6,emitted_FiO2_bounds,46.80788177339902
external_test,transformer,20260914,6,emitted_O2Sat_bounds,140.44499178981937
external_test,transformer,20260914,6,emitted_SaO2_bounds,195.65188834154353
external_test,transformer,20260914,6,emitted_pressure_order,204.83908045977012
external_test,transformer,20260914,6,pressure_order,190.88834154351397
external_test,transformer,20260914,12,FiO2_bounds,9.326765188834154
external_test,transformer,20260914,12,O2Sat_bounds,147.89819376026273
external_test,transformer,20260914,12,SaO2_bounds,51.01970443349754
external_test,transformer,20260914,12,emitted_FiO2_bounds,44.0
external_test,transformer,20260914,12,emitted_O2Sat_bounds,149.08045977011494
external_test,transformer,20260914,12,emitted_SaO2_bounds,191.9720853858785
external_test,transformer,20260914,12,emitted_pressure_order,233.70771756978652
external_test,transformer,20260914,12,pressure_order,217.84893267651887
external_test,transformer,20260914,24,FiO2_bounds,11.147783251231528
external_test,transformer,20260914,24,O2Sat_bounds,155.97536945812809
external_test,transformer,20260914,24,SaO2_bounds,76.9047619047619
external_test,transformer,20260914,24,emitted_FiO2_bounds,37.77175697865353
external_test,transformer,20260914,24,emitted_O2Sat_bounds,156.8768472906404
external_test,transformer,20260914,24,emitted_SaO2_bounds,185.82594417077175
external_test,transformer,20260914,24,emitted_pressure_order,261.41707717569784
external_test,transformer,20260914,24,pressure_order,244.44170771756976
internal_test,transformer,20260914,1,FiO2_bounds,3.0138051720785533
internal_test,transformer,20260914,1,O2Sat_bounds,124.01322185494848
internal_test,transformer,20260914,1,SaO2_bounds,10.37332296325102
internal_test,transformer,20260914,1,emitted_FiO2_bounds,28.52420766089831
internal_test,transformer,20260914,1,emitted_O2Sat_bounds,136.83647676453432
internal_test,transformer,20260914,1,emitted_SaO2_bounds,195.809838615594
internal_test,transformer,20260914,1,emitted_pressure_order,153.9860003888781
internal_test,transformer,20260914,1,pressure_order,105.74567373128524
internal_test,transformer,20260914,3,FiO2_bounds,5.95955667898114
internal_test,transformer,20260914,3,O2Sat_bounds,143.00991639121136
internal_test,transformer,20260914,3,SaO2_bounds,25.179856115107913
internal_test,transformer,20260914,3,emitted_FiO2_bounds,27.863114913474625
internal_test,transformer,20260914,3,emitted_O2Sat_bounds,145.88761423293798
internal_test,transformer,20260914,3,emitted_SaO2_bounds,194.47793116857864
internal_test,transformer,20260914,3,emitted_pressure_order,184.70736923974337
internal_test,transformer,20260914,3,pressure_order,136.54481819949447
internal_test,transformer,20260914,6,FiO2_bounds,7.777561734396267
internal_test,transformer,20260914,6,O2Sat_bounds,144.22516041221078
internal_test,transformer,20260914,6,SaO2_bounds,40.66692591872448
internal_test,transformer,20260914,6,emitted_FiO2_bounds,27.77561734396267
internal_test,transformer,20260914,6,emitted_O2Sat_bounds,145.15846782033833
internal_test,transformer,20260914,6,emitted_SaO2_bounds,191.16274547929223
internal_test,transformer,20260914,6,emitted_pressure_order,196.44176550651372
internal_test,transformer,20260914,6,pressure_order,150.06805366517597
internal_test,transformer,20260914,12,FiO2_bounds,7.933112969084192
internal_test,transformer,20260914,12,O2Sat_bounds,148.00699980556095
internal_test,transformer,20260914,12,SaO2_bounds,60.05249854170717
internal_test,transformer,20260914,12,emitted_FiO2_bounds,27.377017305074855
internal_test,transformer,20260914,12,emitted_O2Sat_bounds,148.5611510791367
internal_test,transformer,20260914,12,emitted_SaO2_bounds,185.60178883919892
internal_test,transformer,20260914,12,emitted_pressure_order,210.8302547151468
internal_test,transformer,20260914,12,pressure_order,165.91483569900836
internal_test,transformer,20260914,24,FiO2_bounds,8.370600816643982
internal_test,transformer,20260914,24,O2Sat_bounds,149.46529263076025
internal_test,transformer,20260914,24,SaO2_bounds,83.06435932335214
internal_test,transformer,20260914,24,emitted_FiO2_bounds,26.278436710091388
internal_test,transformer,20260914,24,emitted_O2Sat_bounds,150.2333268520319
internal_test,transformer,20260914,24,emitted_SaO2_bounds,180.06027610344157
internal_test,transformer,20260914,24,emitted_pressure_order,227.6103441571067
internal_test,transformer,20260914,24,pressure_order,187.81839393350185
external_test,transformer,20260915,1,FiO2_bounds,2.1461412151067325
external_test,transformer,20260915,1,O2Sat_bounds,121.32019704433498
external_test,transformer,20260915,1,SaO2_bounds,7.574712643678161
external_test,transformer,20260915,1,emitted_FiO2_bounds,25.430213464696223
external_test,transformer,20260915,1,emitted_O2Sat_bounds,139.87027914614123
external_test,transformer,20260915,1,emitted_SaO2_bounds,200.97865353037767
external_test,transformer,20260915,1,emitted_pressure_order,117.11822660098522
external_test,transformer,20260915,1,pressure_order,107.94417077175696
external_test,transformer,20260915,3,FiO2_bounds,4.288998357963875
external_test,transformer,20260915,3,O2Sat_bounds,151.13628899835797
external_test,transformer,20260915,3,SaO2_bounds,18.894909688013136
external_test,transformer,20260915,3,emitted_FiO2_bounds,29.79146141215107
external_test,transformer,20260915,3,emitted_O2Sat_bounds,157.19540229885058
external_test,transformer,20260915,3,emitted_SaO2_bounds,198.4975369458128
external_test,transformer,20260915,3,emitted_pressure_order,152.20197044334975
external_test,transformer,20260915,3,pressure_order,145.49096880131364
external_test,transformer,20260915,6,FiO2_bounds,6.003284072249589
external_test,transformer,20260915,6,O2Sat_bounds,164.84893267651887
external_test,transformer,20260915,6,SaO2_bounds,31.446633825944172
external_test,transformer,20260915,6,emitted_FiO2_bounds,33.68144499178982
external_test,transformer,20260915,6,emitted_O2Sat_bounds,167.55336617405584
external_test,transformer,20260915,6,emitted_SaO2_bounds,194.8752052545156
external_test,transformer,20260915,6,emitted_pressure_order,174.38095238095238
external_test,transformer,20260915,6,pressure_order,166.82594417077175
external_test,transformer,20260915,12,FiO2_bounds,7.888341543513957
external_test,transformer,20260915,12,O2Sat_bounds,180.25944170771757
external_test,transformer,20260915,12,SaO2_bounds,48.701149425287355
external_test,transformer,20260915,12,emitted_FiO2_bounds,37.16256157635468
external_test,transformer,20260915,12,emitted_O2Sat_bounds,182.8784893267652
external_test,transformer,20260915,12,emitted_SaO2_bounds,190.26108374384236
external_test,transformer,20260915,12,emitted_pressure_order,201.33333333333337
external_test,transformer,20260915,12,pressure_order,194.28735632183907
external_test,transformer,20260915,24,FiO2_bounds,10.12807881773399
external_test,transformer,20260915,24,O2Sat_bounds,194.39901477832512
external_test,transformer,20260915,24,SaO2_bounds,74.03612479474549
external_test,transformer,20260915,24,emitted_FiO2_bounds,34.9376026272578
external_test,transformer,20260915,24,emitted_O2Sat_bounds,196.18883415435135
external_test,transformer,20260915,24,emitted_SaO2_bounds,185.74055829228243
external_test,transformer,20260915,24,emitted_pressure_order,230.3891625615763
external_test,transformer,20260915,24,pressure_order,223.64532019704433
internal_test,transformer,20260915,1,FiO2_bounds,3.0235271242465487
internal_test,transformer,20260915,1,O2Sat_bounds,129.5936223993778
internal_test,transformer,20260915,1,SaO2_bounds,9.02197161189967
internal_test,transformer,20260915,1,emitted_FiO2_bounds,26.297880614427378
internal_test,transformer,20260915,1,emitted_O2Sat_bounds,143.5640676647871
internal_test,transformer,20260915,1,emitted_SaO2_bounds,193.47657009527512
internal_test,transformer,20260915,1,emitted_pressure_order,134.61014971806338
internal_test,transformer,20260915,1,pressure_order,89.04335990666925
internal_test,transformer,20260915,3,FiO2_bounds,5.97900058331713
internal_test,transformer,20260915,3,O2Sat_bounds,150.68053665175967
internal_test,transformer,20260915,3,SaO2_bounds,22.428543651565235
internal_test,transformer,20260915,3,emitted_FiO2_bounds,26.74509041415516
internal_test,transformer,20260915,3,emitted_O2Sat_bounds,154.61792727979778
internal_test,transformer,20260915,3,emitted_SaO2_bounds,194.44876531207467
internal_test,transformer,20260915,3,emitted_pressure_order,154.41376628426988
internal_test,transformer,20260915,3,pressure_order,109.67334240715536
internal_test,transformer,20260915,6,FiO2_bounds,7.330351934668482
internal_test,transformer,20260915,6,O2Sat_bounds,154.86097608399766
internal_test,transformer,20260915,6,SaO2_bounds,37.108691425238185
internal_test,transformer,20260915,6,emitted_FiO2_bounds,25.306241493291857
internal_test,transformer,20260915,6,emitted_O2Sat_bounds,156.4164884308769
internal_test,transformer,20260915,6,emitted_SaO2_bounds,190.47248687536455
internal_test,transformer,20260915,6,emitted_pressure_order,161.8607816449543
internal_test,transformer,20260915,6,pressure_order,119.28835310130276
internal_test,transformer,20260915,12,FiO2_bounds,7.592844643204355
internal_test,transformer,20260915,12,O2Sat_bounds,161.53995722341045
internal_test,transformer,20260915,12,SaO2_bounds,57.7095080692203
internal_test,transformer,20260915,12,emitted_FiO2_bounds,24.538207272020223
internal_test,transformer,20260915,12,emitted_O2Sat_bounds,163.28018666148162
internal_test,transformer,20260915,12,emitted_SaO2_bounds,191.9113357962279
internal_test,transformer,20260915,12,emitted_pressure_order,174.69375850670815
internal_test,transformer,20260915,12,pressure_order,136.36010110830256
internal_test,transformer,20260915,24,FiO2_bounds,7.758117830060276
internal_test,transformer,20260915,24,O2Sat_bounds,169.09391405794284
internal_test,transformer,20260915,24,SaO2_bounds,83.07408127552013
internal_test,transformer,20260915,24,emitted_FiO2_bounds,23.702119385572622
internal_test,transformer,20260915,24,emitted_O2Sat_bounds,169.75500680536652
internal_test,transformer,20260915,24,emitted_SaO2_bounds,189.07252576317325
internal_test,transformer,20260915,24,emitted_pressure_order,186.2045498736146
internal_test,transformer,20260915,24,pressure_order,155.3956834532374
external_test,transformer,20260916,1,FiO2_bounds,2.38423645320197
external_test,transformer,20260916,1,O2Sat_bounds,127.3415435139573
external_test,transformer,20260916,1,SaO2_bounds,5.282430213464696
external_test,transformer,20260916,1,emitted_FiO2_bounds,31.060755336617405
external_test,transformer,20260916,1,emitted_O2Sat_bounds,141.39080459770116
external_test,transformer,20260916,1,emitted_SaO2_bounds,170.86371100164203
external_test,transformer,20260916,1,emitted_pressure_order,94.59934318555008
external_test,transformer,20260916,1,pressure_order,84.86535303776684
external_test,transformer,20260916,3,FiO2_bounds,4.58128078817734
external_test,transformer,20260916,3,O2Sat_bounds,148.92610837438423
external_test,transformer,20260916,3,SaO2_bounds,13.755336617405582
external_test,transformer,20260916,3,emitted_FiO2_bounds,36.264367816091955
external_test,transformer,20260916,3,emitted_O2Sat_bounds,151.97865353037767
external_test,transformer,20260916,3,emitted_SaO2_bounds,175.56650246305418
external_test,transformer,20260916,3,emitted_pressure_order,139.807881773399
external_test,transformer,20260916,3,pressure_order,124.94909688013136
external_test,transformer,20260916,6,FiO2_bounds,6.082101806239737
external_test,transformer,20260916,6,O2Sat_bounds,151.76683087027914
external_test,transformer,20260916,6,SaO2_bounds,23.458128078817733
external_test,transformer,20260916,6,emitted_FiO2_bounds,38.466338259441706
external_test,transformer,20260916,6,emitted_O2Sat_bounds,152.6929392446634
external_test,transformer,20260916,6,emitted_SaO2_bounds,175.5008210180624
external_test,transformer,20260916,6,emitted_pressure_order,167.24302134646962
external_test,transformer,20260916,6,pressure_order,148.98357963875205
external_test,transformer,20260916,12,FiO2_bounds,7.630541871921182
external_test,transformer,20260916,12,O2Sat_bounds,154.76847290640393
external_test,transformer,20260916,12,SaO2_bounds,38.467980295566505
external_test,transformer,20260916,12,emitted_FiO2_bounds,37.331691297208536
external_test,transformer,20260916,12,emitted_O2Sat_bounds,155.83743842364532
external_test,transformer,20260916,12,emitted_SaO2_bounds,176.2183908045977
external_test,transformer,20260916,12,emitted_pressure_order,204.52380952380952
external_test,transformer,20260916,12,pressure_order,183.60919540229884
external_test,transformer,20260916,24,FiO2_bounds,8.44991789819376
external_test,transformer,20260916,24,O2Sat_bounds,155.91461412151068
external_test,transformer,20260916,24,SaO2_bounds,58.399014778325125
external_test,transformer,20260916,24,emitted_FiO2_bounds,29.998357963875204
external_test,transformer,20260916,24,emitted_O2Sat_bounds,157.32019704433498
external_test,transformer,20260916,24,emitted_SaO2_bounds,174.11494252873564
external_test,transformer,20260916,24,emitted_pressure_order,247.5024630541872
external_test,transformer,20260916,24,pressure_order,222.9014778325123
internal_test,transformer,20260916,1,FiO2_bounds,2.673536846198717
internal_test,transformer,20260916,1,O2Sat_bounds,127.9408905308186
internal_test,transformer,20260916,1,SaO2_bounds,10.04277658953918
internal_test,transformer,20260916,1,emitted_FiO2_bounds,21.193855726229827
internal_test,transformer,20260916,1,emitted_O2Sat_bounds,141.58078942251603
internal_test,transformer,20260916,1,emitted_SaO2_bounds,191.12385767062025
internal_test,transformer,20260916,1,emitted_pressure_order,128.46587594789034
internal_test,transformer,20260916,1,pressure_order,80.51720785533735
internal_test,transformer,20260916,3,FiO2_bounds,4.987361462181606
internal_test,transformer,20260916,3,O2Sat_bounds,147.23896558428933
internal_test,transformer,20260916,3,SaO2_bounds,23.643787672564653
internal_test,transformer,20260916,3,emitted_FiO2_bounds,20.84386544818199
internal_test,transformer,20260916,3,emitted_O2Sat_bounds,150.66109274742368
internal_test,transformer,20260916,3,emitted_SaO2_bounds,193.3404627649232
internal_test,transformer,20260916,3,emitted_pressure_order,149.70834143496015
internal_test,transformer,20260916,3,pressure_order,99.50418043943225
internal_test,transformer,20260916,6,FiO2_bounds,5.337351740229438
internal_test,transformer,20260916,6,O2Sat_bounds,149.1736340657204
internal_test,transformer,20260916,6,SaO2_bounds,37.43923779895003
internal_test,transformer,20260916,6,emitted_FiO2_bounds,20.39665564845421
internal_test,transformer,20260916,6,emitted_O2Sat_bounds,150.60276103441572
internal_test,transformer,20260916,6,emitted_SaO2_bounds,186.5642621038305
internal_test,transformer,20260916,6,emitted_pressure_order,156.39704452654092
internal_test,transformer,20260916,6,pressure_order,107.5053470736924
internal_test,transformer,20260916,12,FiO2_bounds,5.298463931557457
internal_test,transformer,20260916,12,O2Sat_bounds,150.0
internal_test,transformer,20260916,12,SaO2_bounds,54.89014194050165
internal_test,transformer,20260916,12,emitted_FiO2_bounds,19.093914057942836
internal_test,transformer,20260916,12,emitted_O2Sat_bounds,150.75831226910364
internal_test,transformer,20260916,12,emitted_SaO2_bounds,182.86019832782424
internal_test,transformer,20260916,12,emitted_pressure_order,169.23974334046275
internal_test,transformer,20260916,12,pressure_order,123.9451681897725
internal_test,transformer,20260916,24,FiO2_bounds,5.852615205133191
internal_test,transformer,20260916,24,O2Sat_bounds,144.48765312074664
internal_test,transformer,20260916,24,SaO2_bounds,71.78689480847754
internal_test,transformer,20260916,24,emitted_FiO2_bounds,17.616177328407545
internal_test,transformer,20260916,24,emitted_O2Sat_bounds,147.12230215827338
internal_test,transformer,20260916,24,emitted_SaO2_bounds,175.85067081469958
internal_test,transformer,20260916,24,emitted_pressure_order,188.60587205910943
internal_test,transformer,20260916,24,pressure_order,142.75714563484348
external_test,rssm,20260912,1,FiO2_bounds,0.6042692939244664
external_test,rssm,20260912,1,O2Sat_bounds,12.676518883415437
external_test,rssm,20260912,1,SaO2_bounds,6.431855500821018
external_test,rssm,20260912,1,emitted_FiO2_bounds,0.4351395730706076
external_test,rssm,20260912,1,emitted_O2Sat_bounds,14.274220032840722
external_test,rssm,20260912,1,emitted_SaO2_bounds,136.23316912972086
external_test,rssm,20260912,1,emitted_pressure_order,0.8571428571428571
external_test,rssm,20260912,1,pressure_order,38.41215106732348
external_test,rssm,20260912,3,FiO2_bounds,0.4318555008210181
external_test,rssm,20260912,3,O2Sat_bounds,10.183908045977011
external_test,rssm,20260912,3,SaO2_bounds,18.423645320197043
external_test,rssm,20260912,3,emitted_FiO2_bounds,0.3021346469622332
external_test,rssm,20260912,3,emitted_O2Sat_bounds,10.016420361247947
external_test,rssm,20260912,3,emitted_SaO2_bounds,134.78817733990147
external_test,rssm,20260912,3,emitted_pressure_order,0.6568144499178982
external_test,rssm,20260912,3,pressure_order,17.119868637110017
external_test,rssm,20260912,6,FiO2_bounds,0.3152709359605911
external_test,rssm,20260912,6,O2Sat_bounds,8.71264367816092
external_test,rssm,20260912,6,SaO2_bounds,34.34811165845649
external_test,rssm,20260912,6,emitted_FiO2_bounds,0.2101806239737274
external_test,rssm,20260912,6,emitted_O2Sat_bounds,8.67487684729064
external_test,rssm,20260912,6,emitted_SaO2_bounds,135.67980295566502
external_test,rssm,20260912,6,emitted_pressure_order,0.5057471264367817
external_test,rssm,20260912,6,pressure_order,7.152709359605911
external_test,rssm,20260912,12,FiO2_bounds,0.2364532019704433
